_id,Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
316,2024,1,KOLKATA,SRINAGAR,1107,1704,0.98,8.88,0.00,0.00
317,2024,2,KOLKATA,SRINAGAR,1096,1409,0.47,4.14,0.00,0.00
318,2024,3,KOLKATA,SRINAGAR,2041,1793,0.71,4.42,0.00,0.00
319,2024,4,KOLKATA,SRINAGAR,6026,5138,1.17,2.14,0.00,0.00
320,2024,6,KOLKATA,SRINAGAR,5935,5132,0.65,48.71,0.00,0.00
321,2024,7,KOLKATA,SRINAGAR,5516,4362,0.75,18.03,0.00,0.00
322,2024,8,KOLKATA,SRINAGAR,3769,2888,0.29,5.68,0.00,0.00
323,2024,1,KOLKATA,SURAT,5006,5086,38.67,40.65,0.00,0.00
324,2024,2,KOLKATA,SURAT,4005,4269,31.90,49.88,0.00,0.00
325,2024,3,KOLKATA,SURAT,3961,4038,25.93,94.11,4.21,0.26
326,2024,4,KOLKATA,SURAT,4077,4844,29.30,55.12,0.00,0.71
327,2024,6,KOLKATA,SURAT,5655,5675,39.25,27.02,0.00,0.41
328,2024,7,KOLKATA,SURAT,5629,4935,49.29,32.72,0.00,0.52
329,2024,8,KOLKATA,SURAT,5329,5057,37.42,61.66,0.00,0.47
330,2024,1,KOLKATA,TEZPUR,2759,2641,1.09,0.00,0.00,0.00
331,2024,2,KOLKATA,TEZPUR,1922,1784,0.28,0.00,0.00,0.00
332,2024,3,KOLKATA,TEZPUR,2523,2336,0.01,0.00,0.00,0.00
333,2024,4,KOLKATA,TEZPUR,2454,2087,0.00,0.00,0.00,0.00
334,2024,6,KOLKATA,TEZPUR,2182,2184,0.00,0.00,0.00,0.00
335,2024,7,KOLKATA,TEZPUR,2438,2385,0.11,0.00,0.00,0.00
336,2024,8,KOLKATA,TEZPUR,1544,1305,0.01,0.00,0.00,0.00
337,2024,4,KOLKATA,VADODARA,107,92,0.00,0.00,0.00,0.00
338,2024,6,KOLKATA,VADODARA,267,313,0.21,0.00,0.00,0.00
339,2024,7,KOLKATA,VADODARA,198,225,0.05,0.00,0.00,0.00
340,2024,8,KOLKATA,VADODARA,165,239,0.00,0.00,0.00,0.00
341,2024,1,KOLKATA,VARANASI,7664,7756,2.96,6.82,0.25,0.00
342,2024,2,KOLKATA,VARANASI,10762,9632,2.44,7.23,0.30,0.00
343,2024,3,KOLKATA,VARANASI,12015,11992,2.18,5.82,0.43,0.00
344,2024,4,KOLKATA,VARANASI,10430,10551,2.54,11.90,0.96,0.00
345,2024,6,KOLKATA,VARANASI,9690,10300,3.79,19.19,0.23,0.00
346,2024,7,KOLKATA,VARANASI,10793,10014,3.90,28.80,0.39,0.01
347,2024,8,KOLKATA,VARANASI,11800,12361,2.80,19.63,0.27,0.23
348,2024,1,KOLKATA,VISAKHAPATNAM,4637,4887,1.42,26.86,0.00,0.00
349,2024,2,KOLKATA,VISAKHAPATNAM,3719,4263,1.52,83.26,0.00,0.00
350,2024,3,KOLKATA,VISAKHAPATNAM,4224,4623,1.19,72.86,0.00,0.00
351,2024,4,KOLKATA,VISAKHAPATNAM,5131,6080,0.77,58.48,0.00,0.00
352,2024,6,KOLKATA,VISAKHAPATNAM,5127,4993,2.23,44.56,0.00,0.00
353,2024,7,KOLKATA,VISAKHAPATNAM,7201,5768,1.39,48.19,0.00,0.01
354,2024,8,KOLKATA,VISAKHAPATNAM,9099,7245,4.29,17.19,0.00,0.00
